---
Cloud Fraction - High [%] Valid 1400 NZST ~Z75~(0200Z)~Z~ TUE 6 Jan 2026 ~Z75~[74hrFcst@2119z]~Z~
Model= RASP Region= NZ Grid= d2 Reskm= 2.0 Indexs= 1 69 1 69 Proj= lambert 2000 2000 -35.0000 -42.0000 176.0000 -37.7968 175.7263
Day= 2026 1 6 TUE ValidLST= 1400 NZST ValidZ= 200 Fcst= 74.0 Init= 70 Param= cfrach Unit= % Mult= 1 Min= 8 Max= 51
31 30 30 30 29 30 30 31 31 32 33 34 34 35 36 36 37 37 38 38 38 38 37 36 36 36 35 34 33 32 31 30 30 29 29 30 31 32 33 34 35 35 35 34 35 34 34 35 37 38 40 41 43 44 45 45 44 42 41 39 38 37 36 37 36 36 35 34 33
30 29 29 29 29 28 29 30 30 31 32 33 34 35 36 36 36 37 37 37 38 36 35 33 32 33 34 33 32 31 30 29 29 28 29 29 30 31 32 32 33 33 33 33 33 33 33 34 35 37 38 39 41 42 43 44 43 42 41 39 38 37 36 36 36 36 35 35 33
29 30 31 31 31 30 29 29 30 30 31 32 33 34 35 35 36 36 36 36 36 36 35 33 32 32 32 32 31 30 29 28 28 28 28 28 28 29 30 31 31 31 31 31 31 31 31 32 33 34 36 37 38 40 41 42 42 40 39 37 36 36 36 36 36 35 35 34 33
31 32 33 33 33 32 31 30 30 30 30 30 32 34 35 35 35 35 35 35 35 35 34 33 31 31 31 31 30 30 28 28 27 27 27 27 27 28 28 29 30 30 30 29 29 29 29 29 31 32 33 34 35 36 39 40 40 37 35 34 33 33 34 35 35 34 33 32 32
33 34 34 34 34 33 32 32 31 31 30 29 31 33 34 34 34 34 34 33 33 33 33 32 31 30 29 29 29 29 28 27 26 25 26 26 26 27 27 28 28 28 28 28 27 27 27 28 30 31 32 31 32 34 37 38 37 35 33 31 31 32 33 35 34 32 32 31 32
33 34 34 34 34 33 33 32 31 31 30 29 31 33 33 33 33 33 32 32 32 31 31 31 31 31 29 28 27 28 28 27 25 24 24 25 25 25 26 26 26 26 26 26 26 26 27 28 29 29 29 29 31 33 34 34 32 31 31 30 29 31 33 35 35 33 32 31 32
33 34 34 34 34 33 33 32 30 30 29 29 30 31 32 32 32 32 32 31 30 29 29 30 30 30 28 26 25 26 27 27 26 24 23 23 24 24 25 25 25 25 25 25 25 25 25 26 27 28 28 29 30 32 31 28 27 28 30 29 29 31 33 36 36 35 33 33 33
31 32 32 32 32 31 30 29 28 28 27 27 28 30 32 32 31 31 30 30 29 28 28 29 29 29 27 25 24 24 25 27 26 25 23 22 23 24 25 24 24 24 24 24 24 23 24 25 27 27 27 29 31 31 28 24 24 27 30 30 30 32 34 35 34 34 33 32 32
27 28 28 28 28 27 27 26 26 26 25 25 27 30 31 31 29 29 29 28 28 28 28 28 28 27 26 24 23 23 23 24 25 25 24 23 23 23 24 23 23 23 23 24 23 23 24 26 28 28 27 29 32 30 25 23 24 27 29 30 32 34 35 33 30 30 31 31 31
24 24 24 25 25 25 24 24 25 24 23 24 27 29 29 28 27 27 27 27 28 27 26 26 26 26 25 24 23 22 22 23 24 25 25 24 23 23 22 22 21 22 23 23 23 24 25 27 29 29 27 28 29 28 23 23 25 27 28 29 32 34 34 31 27 27 28 28 29
