---
Cloud Fraction - Low [%] Valid 1500 NZST ~Z75~(0300Z)~Z~ SUN 4 Jan 2026 ~Z75~[27hrFcst@2100z]~Z~
Model= RASP Region= NZ Grid= d1 Reskm= 6.0 Indexs= 1 79 1 99 Proj= lambert 6000 6000 -35.0000 -42.0000 176.0000 -38.5000 176.0000
Day= 2026 1 4 SUN ValidLST= 1500 NZST ValidZ= 300 Fcst= 27.0 Init= 22 Param= cfracl Unit= % Mult= 1 Min= 0 Max= 100
45 42 38 34 34 32 29 28 24 24 26 20 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 7 14 13 19 34 39 37 34 39 35 31 27 25 26 32 41 48 55 61 66 70 73 76 80 83 86 88 90 91 92 93 93 93 94 95 96 97 96 95 93 92 91 91 90 91 90 90 89
45 42 38 34 31 29 30 31 29 27 26 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 5 0 4 10 6 12 20 17 24 31 38 42 49 43 32 26 24 26 29 38 45 51 56 62 67 71 75 78 81 83 85 86 86 87 86 86 86 86 87 89 89 89 88 87 87 88 88 89 90 89 88 88
45 42 37 32 29 28 30 33 31 26 21 8 0 0 0 0 0 0 0 0 0 0 0 0 0 1 15 18 13 13 22 21 16 23 33 28 36 43 53 62 54 34 25 23 26 30 33 40 45 50 56 62 67 72 75 78 80 81 82 82 81 81 80 79 80 81 82 82 83 83 83 84 85 87 88 89 87 87 88
45 42 37 32 29 30 31 32 30 23 14 2 0 0 0 0 0 0 0 0 0 0 0 0 0 8 27 36 40 46 35 50 40 41 52 59 53 58 73 77 62 41 28 23 25 30 33 35 36 41 47 53 60 65 68 70 72 72 72 71 69 68 68 68 68 71 75 78 78 76 77 80 82 85 87 87 87 87 88
46 43 39 34 32 33 32 30 27 21 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 24 26 44 70 37 40 41 47 44 44 49 61 73 75 61 37 26 34 25 40 38 41 41 41 44 48 51 54 57 59 61 62 62 63 63 64 65 66 70 76 80 83 83 83 83 84 86 86 84 87 88 87 89
47 45 42 37 35 36 32 25 25 21 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 20 26 44 70 65 53 49 49 49 45 54 62 65 69 59 56 45 43 40 42 42 45 49 46 44 48 51 54 56 59 61 63 64 65 67 69 69 72 78 83 86 88 88 89 90 91 93 92 88 87 90 89 90
47 46 44 40 38 38 33 21 29 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 13 18 61 90 92 71 69 67 67 58 67 73 84 90 75 67 45 35 47 42 43 48 49 46 44 44 47 52 58 61 63 68 73 77 79 80 79 80 85 87 88 89 90 92 94 95 96 93 88 89 92 91 91
45 46 44 41 38 38 34 23 21 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 7 37 80 92 92 92 81 79 83 87 82 91 96 100 76 53 42 45 59 35 55 45 49 48 46 48 52 58 62 64 68 76 82 86 87 86 83 85 88 88 88 89 90 92 95 97 96 92 86 90 94 92 92
47 43 42 41 38 38 34 26 21 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 20 36 75 100 92 92 92 92 92 92 96 89 94 93 73 48 41 42 40 47 47 45 51 47 50 52 57 62 65 71 78 83 87 90 90 87 85 87 89 89 90 91 92 94 96 96 94 90 85 90 94 93 93
49 41 40 41 39 38 34 25 18 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 10 14 25 49 80 92 92 92 96 92 97 86 76 76 80 72 57 47 55 52 52 48 49 45 50 52 57 62 66 73 81 87 90 90 91 91 88 86 90 90 89 87 86 87 92 96 95 91 87 81 86 93 94 94
50 43 37 41 41 39 32 22 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 31 72 92 89 75 85 97 84 79 71 64 66 74 82 66 55 45 43 58 40 52 47 54 61 66 73 81 85 88 92 94 93 91 88 85 87 87 83 82 87 92 95 95 93 88 83 78 81 91 94 95
