---
Cloud Fraction - Low [%] Valid 1000 NZST ~Z75~(2200Z)~Z~ MON 5 Jan 2026 ~Z75~[46hrFcst@2110z]~Z~
Model= RASP Region= NZ Grid= d2 Reskm= 2.0 Indexs= 1 69 1 69 Proj= lambert 2000 2000 -35.0000 -42.0000 176.0000 -37.7968 175.7263
Day= 2026 1 5 MON ValidLST= 1000 NZST ValidZ= 2200 Fcst= 46.0 Init= 46 Param= cfracl Unit= % Mult= 1 Min= 23 Max= 100
44 42 38 44 49 46 43 40 39 38 35 36 34 28 26 25 26 27 28 28 24 24 26 27 27 29 32 40 44 47 50 50 51 53 55 62 68 68 68 66 64 65 75 89 94 92 94 96 95 92 83 79 80 81 82 81 65 63 72 78 84 85 84 76 77 77 79 81 81
41 40 41 39 51 48 44 40 38 36 35 36 33 28 28 26 26 28 29 29 23 25 23 24 28 30 31 36 41 44 47 48 51 52 54 56 64 68 69 70 66 59 70 78 82 83 88 92 93 86 77 78 78 86 83 81 76 63 64 77 76 83 85 77 77 78 80 81 82
48 41 42 40 52 49 44 40 36 35 35 35 31 29 29 28 28 30 32 31 25 26 25 28 29 34 36 37 40 44 49 50 53 56 58 61 63 67 71 75 73 64 67 76 78 83 90 91 90 84 76 77 76 88 90 83 78 78 78 77 77 77 83 81 78 79 80 81 82
53 50 41 41 51 49 44 40 37 36 36 34 29 31 32 31 31 34 36 34 34 30 32 38 40 41 38 39 41 48 49 53 57 60 63 66 69 71 74 78 78 71 64 65 75 78 88 90 90 89 82 77 75 77 87 88 79 81 81 79 77 78 79 80 79 80 81 82 83
53 54 40 41 52 49 44 40 38 37 36 32 31 32 32 32 32 34 37 38 36 32 36 40 45 43 42 45 45 49 50 55 62 65 67 70 68 71 76 79 79 77 70 65 74 78 80 83 82 82 83 84 78 74 82 89 86 85 87 80 80 79 80 80 80 80 82 83 84
54 55 48 42 54 49 44 40 38 37 35 32 31 33 33 33 33 33 37 39 37 40 42 49 53 54 49 51 48 50 53 55 65 68 70 71 66 64 68 72 75 76 75 73 75 77 78 77 77 77 76 81 84 78 78 85 88 86 79 80 82 83 82 81 82 81 82 83 84
54 56 57 54 55 49 44 40 38 37 36 35 32 32 33 35 35 34 37 41 43 41 45 49 51 53 55 54 52 54 57 56 66 69 71 70 63 67 66 70 73 73 73 72 73 74 75 76 75 76 77 76 77 79 80 84 86 84 80 83 85 84 82 85 89 91 90 90 88
55 58 59 56 56 49 43 39 38 36 37 38 37 36 35 35 36 36 37 39 44 47 45 48 51 53 52 52 55 51 57 59 66 69 66 67 66 68 67 72 74 73 71 70 71 72 72 71 73 77 77 78 78 76 83 83 84 84 80 85 86 87 84 86 92 99 99 91 87
43 46 47 47 52 51 45 40 38 35 36 40 42 42 42 41 37 40 39 40 44 48 52 48 52 54 56 59 56 58 54 60 65 69 66 68 68 68 70 74 76 74 72 71 71 70 69 68 70 76 75 78 77 76 82 80 84 87 85 84 86 89 86 86 94 100 97 86 71
45 48 50 49 45 47 39 39 38 35 35 40 43 44 44 44 40 41 42 42 44 48 52 56 53 55 63 63 54 57 56 60 63 67 69 71 71 71 73 75 76 74 71 70 69 67 67 68 69 73 75 77 79 76 80 81 86 88 87 87 85 88 86 92 100 100 94 75 62
46 49 51 50 46 52 45 40 38 35 36 40 42 42 42 41 38 41 42 41 44 48 51 55 58 59 60 61 62 58 59 59 60 64 68 73 74 74 73 75 75 72 70 68 66 65 66 67 68 69 72 76 79 77 76 82 87 90 89 86 86 87 88 100 100 100 100 90 73
47 49 48 48 47 54 47 42 38 35 36 40 41 41 41 40 40 41 40 42 45 47 50 53 55 56 58 59 59 59 58 55 57 61 65 69 71 73 74 74 73 70 67 65 62 64 65 66 67 68 69 73 78 79 80 81 89 92 93 86 90 88 92 100 100 100 100 100 92
46 48 47 49 54 54 47 42 39 37 38 41 42 43 43 42 41 42 40 43 45 47 49 51 52 53 55 55 55 54 53 50 53 56 60 63 65 67 69 69 70 68 64 62 59 63 65 65 65 66 67 73 76 78 79 83 90 94 95 89 89 91 98 100 100 100 100 94 98
51 46 48 48 60 54 47 42 39 38 38 40 42 42 42 41 43 44 41 43 44 46 48 49 50 51 52 52 52 51 48 46 48 51 54 57 59 61 62 63 64 65 62 61 58 63 64 64 64 65 66 71 74 75 80 88 93 94 97 96 93 93 96 100 100 96 84 82 95
51 56 46 52 59 54 46 42 39 38 37 39 40 42 44 45 45 44 42 43 44 45 46 47 49 50 50 50 49 47 45 44 42 45 47 50 52 54 56 58 59 61 61 61 57 62 61 62 62 63 64 69 72 74 81 89 91 93 97 100 99 90 91 100 100 96 79 81 97
47 54 52 46 57 54 47 42 40 38 39 41 42 45 46 46 45 44 43 42 42 43 45 46 48 48 48 47 46 45 43 41 39 38 40 42 44 47 49 52 54 56 57 59 54 60 59 60 61 61 63 67 69 74 82 86 94 92 95 99 100 95 93 95 100 99 83 84 98
49 52 57 47 51 53 48 44 42 41 40 44 46 47 48 48 47 46 45 43 43 42 43 44 45 46 46 45 44 43 42 42 42 41 40 39 37 39 42 45 48 51 53 52 55 58 59 59 59 60 61 66 68 73 80 87 94 93 95 98 100 100 93 95 99 100 89 87 92
48 53 58 49 50 48 46 45 43 43 42 45 46 48 49 49 49 48 47 45 44 44 44 44 44 44 44 44 44 44 45 45 45 45 44 43 41 39 37 39 43 46 49 50 54 56 57 56 57 59 60 64 67 76 84 91 92 93 97 98 100 100 91 94 97 100 98 90 85
47 53 60 53 52 48 48 46 44 43 44 47 48 50 51 51 51 50 48 47 46 45 45 45 44 44 44 45 45 47 48 49 49 51 51 49 47 44 40 37 38 42 45 48 53 55 55 56 55 57 59 62 67 75 83 88 91 93 96 98 100 100 100 95 95 99 100 99 91
46 53 63 64 54 46 45 46 46 46 46 48 51 52 53 53 53 52 50 49 48 47 46 46 45 46 46 48 49 51 52 54 54 57 57 56 53 50 45 41 38 38 42 47 52 54 55 56 56 57 58 59 66 72 82 89 92 95 98 100 100 100 100 100 100 100 100 100 99
46 56 65 62 54 46 43 44 45 46 48 50 53 54 55 55 54 53 52 51 49 48 48 47 47 47 49 50 52 54 57 58 59 63 62 61 59 55 50 45 42 39 41 47 51 54 56 57 57 56 58 59 65 70 79 88 95 99 100 100 100 100 100 100 100 100 100 98 99
41 55 64 61 53 43 38 40 44 47 49 52 54 56 57 57 57 56 54 53 52 50 50 49 48 50 51 53 56 58 61 61 63 68 67 67 63 59 54 49 45 42 42 47 51 54 57 58 58 56 58 59 63 70 75 84 89 94 98 100 100 100 100 100 100 100 96 94 96
36 46 59 62 53 42 37 40 45 49 51 54 57 58 59 60 59 58 56 55 54 53 52 51 51 52 54 56 59 61 66 66 69 72 72 72 67 62 57 53 47 44 43 47 52 56 59 60 59 57 58 59 61 68 73 82 88 93 98 100 100 100 100 99 98 96 95 93 92
44 47 54 59 53 47 44 44 48 51 53 56 59 60 61 61 61 60 59 57 56 55 54 54 53 55 56 58 62 66 68 69 74 76 77 76 70 65 61 56 51 47 45 48 54 57 60 61 60 58 58 59 59 66 71 80 87 93 96 98 99 98 98 96 94 95 96 95 92
49 47 52 57 57 54 52 49 51 53 55 58 60 62 63 63 63 62 61 60 59 58 57 56 57 58 58 62 63 68 71 73 78 80 81 78 73 69 64 59 54 49 47 50 55 59 62 62 62 60 58 59 58 64 69 76 84 89 92 93 93 93 94 93 91 92 93 93 91
49 52 55 60 57 55 54 54 53 54 56 59 62 64 65 65 66 65 63 62 61 60 60 59 59 61 62 65 66 73 77 79 82 84 83 80 75 72 67 62 56 51 49 52 56 61 63 64 63 61 59 59 59 61 66 72 79 84 87 87 87 87 88 87 86 86 87 87 86
42 46 56 63 61 57 56 55 54 55 58 61 63 65 67 67 68 67 66 65 64 63 63 63 63 63 65 67 72 76 79 83 84 85 84 81 78 74 70 64 59 53 51 54 57 63 63 65 65 63 61 60 60 59 63 67 73 78 80 81 81 81 81 81 80 80 79 79 78
35 40 49 62 62 57 55 55 55 56 59 62 65 67 69 69 70 70 69 68 67 66 66 66 67 67 68 72 77 79 82 86 87 86 85 83 81 77 72 66 60 55 53 56 60 66 65 66 66 66 65 63 61 60 60 63 67 71 73 74 74 74 73 73 72 71 71 70 70
32 34 47 61 60 53 52 53 56 57 61 64 66 69 70 71 72 72 72 71 71 70 69 69 69 70 75 78 80 80 84 89 90 89 87 85 83 79 74 68 62 57 55 58 64 66 68 70 70 70 68 66 64 61 59 60 62 63 66 67 67 67 66 65 64 63 62 62 62
32 39 53 61 59 52 54 55 56 58 62 65 68 70 72 73 74 74 74 74 74 73 72 72 72 77 76 81 83 86 87 90 93 92 89 87 85 81 76 70 63 58 57 60 65 68 73 74 74 73 71 69 66 64 61 59 59 60 59 60 60 60 59 58 57 55 53 53 54
